id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
5118,2019-10-18,shot,knife,38,M,W,Farmingdale,NJ,False,attack,0,False
5217,2019-10-19,shot,baseball bat and knife,51,M,W,Leesburg,FL,True,other,0,False
5218,2019-10-19,shot,gun,61,M,O,Easley,SC,False,attack,0,False
5219,2019-10-19,shot,gun and vehicle,34,M,W,Palestine,TX,False,attack,1,False
5116,2019-10-20,shot,gun,30,M,B,St. Louis,MO,False,attack,1,False
5117,2019-10-20,shot,toy weapon,33,F,W,Boise,ID,True,attack,0,True
5114,2019-10-21,shot,gun,21,M,W,Trotwood,OH,False,attack,1,False
5120,2019-10-21,shot,gun,39,M,W,Hillsboro,OR,False,attack,0,False
5216,2019-10-21,shot,gun,37,F,H,Henderson,NV,False,attack,0,True
5214,2019-10-21,shot and Tasered,gun,36,M,H,Denver,CO,False,attack,1,False
5215,2019-10-22,shot,sharp object,55,M,A,Carson,CA,False,other,0,False
5122,2019-10-23,shot,gun,34,M,W,Sweetwater,TX,False,attack,0,False
5125,2019-10-23,shot,vehicle,47,M,W,El Paso,TX,False,attack,1,False
5138,2019-10-23,shot,gun,61,M,W,Spokane,WA,True,attack,0,False
5139,2019-10-23,shot,gun,29,M,B,New York,NY,False,attack,0,True
5140,2019-10-23,shot,gun,29,M,W,Huntington,IN,True,attack,1,False
5141,2019-10-23,shot,gun,44,M,B,Long Beach,CA,False,attack,0,True
5119,2019-10-24,shot,gun,53,M,W,Greenville,NC,False,other,0,False
5121,2019-10-25,shot,toy weapon,31,M,O,Lake Lanier,GA,False,attack,1,False
5123,2019-10-25,shot,scissors,45,F,W,Bossier City,LA,False,other,0,False
5124,2019-10-25,shot,vehicle,19,M,W,Morristown,TN,False,attack,0,False
5128,2019-10-25,shot,gun,40,M,W,Kansas,OK,False,attack,0,False
5132,2019-10-25,shot,chair,33,M,B,New York,NY,True,attack,0,False
5136,2019-10-25,shot,gun,37,M,O,Albuquerque,NM,False,other,1,False
5137,2019-10-25,shot,unknown weapon,37,M,O,Dalton,GA,False,other,0,False
5131,2019-10-26,shot,gun,45,M,A,Athens,GA,False,attack,1,True
5133,2019-10-26,shot,baseball bat,37,M,O,Imperial County,CA,False,other,1,False
5134,2019-10-26,shot and Tasered,gun,27,M,W,Walloon Lake,MI,True,attack,0,False
5126,2019-10-27,shot,gun,63,M,W,Madison,WI,False,attack,0,False
5129,2019-10-27,shot,gun,50,M,H,Tulsa,OK,False,attack,0,True
5130,2019-10-27,shot,gun,25,M,B,Carmichael,CA,False,attack,0,False
5127,2019-10-27,shot and Tasered,gun,39,M,B,Madison,AL,False,attack,0,True
5144,2019-10-27,shot and Tasered,crowbar,42,M,H,Porterville,CA,True,attack,0,False
5143,2019-10-28,shot,hammer,25,M,W,Evansville,IN,False,attack,0,True
5146,2019-10-30,shot,gun,24,M,B,Baltimore,MD,False,attack,0,True
5147,2019-10-30,shot,gun,37,M,W,Ona,WV,False,attack,0,False
5149,2019-10-30,shot,knife,67,M,O,San Jose,CA,False,other,0,False
5162,2019-10-30,shot,gun,37,M,A,Fresno,CA,False,other,0,False
5163,2019-10-30,shot,ax,62,M,W,Lancaster,CA,False,other,0,False
5160,2019-10-31,shot,gun,34,M,W,Bascom,FL,False,attack,1,False
5161,2019-10-31,shot,toy weapon,33,M,W,San Jose,CA,True,attack,0,True
5479,2019-10-31,shot,gun,56,M,W,Pearson,GA,False,attack,0,False
5158,2019-11-01,shot,gun,46,M,H,Adams County,CO,False,attack,0,False
5159,2019-11-01,shot,gun,41,M,H,Orlando,FL,False,attack,0,False
5173,2019-11-01,shot,gun,38,M,H,Odessa,TX,False,attack,1,False
5191,2019-11-01,shot,box cutter,22,M,H,Alamogordo,NM,False,attack,0,False
5155,2019-11-02,shot and Tasered,sword,29,M,W,Vero Beach,FL,False,attack,0,False
5153,2019-11-03,shot,knife,56,M,W,Parkland,WA,True,other,0,True
5154,2019-11-03,shot,gun,32,M,B,Phoenix,AZ,False,attack,0,False
5151,2019-11-04,shot,gun,37,M,O,Sunland Park,NM,False,attack,1,False
5172,2019-11-04,shot,sharp object,31,M,W,Glendale,AZ,True,attack,0,True
5175,2019-11-04,shot,gun,31,M,W,Two Rivers,WI,False,other,0,False
5167,2019-11-05,shot,gun,48,M,B,East Cleveland,OH,False,attack,0,True
5168,2019-11-05,shot,gun,58,M,W,Pettis County,MO,False,attack,0,False
5169,2019-11-05,shot,gun,32,M,A,Leon,WI,False,other,0,False
5171,2019-11-05,shot and Tasered,knife,45,M,W,Willis,TX,False,other,1,False
5164,2019-11-06,shot,gun,37,M,B,Tahlequah,OK,False,attack,0,False
5170,2019-11-06,shot,gun,31,M,B,Fayetteville,NC,False,attack,0,False
5178,2019-11-07,shot,gun,66,M,W,Conyers,GA,False,attack,0,False
5179,2019-11-07,shot,gun,37,M,W,Ashtabula Township,OH,False,other,0,False
5185,2019-11-08,shot,gun,38,M,W,Lincolnton,NC,True,attack,0,False
5186,2019-11-09,shot,gun,29,M,O,San Jose,CA,False,other,0,False
5481,2019-11-09,shot,knife,44,M,W,Everett,WA,True,other,0,False
5187,2019-11-09,shot and Tasered,knife,28,M,W,Union County,SC,False,other,0,False
5180,2019-11-11,shot,gun,22,M,W,Lakewood,CO,False,other,1,False
5182,2019-11-11,shot,gun,59,F,W,Loveland,CO,False,attack,0,False
5183,2019-11-11,shot,gun,56,M,O,Cedar City,UT,False,attack,0,False
5184,2019-11-11,shot,vehicle,20,F,W,Lakeland,FL,False,attack,0,False
5213,2019-11-12,shot,vehicle and gun,30,M,O,Honolulu,HI,False,other,0,False
5195,2019-11-13,shot,gun,27,M,B,Wilson,NC,False,attack,1,False
5197,2019-11-13,shot,knife,37,M,W,Mandarin,FL,True,undetermined,0,True
5203,2019-11-13,shot,sword,37,M,H,Los Angeles,CA,False,other,1,False
5204,2019-11-14,shot,screwdriver,52,M,W,Beaumont,TX,False,attack,0,False
5212,2019-11-14,shot,gun,35,M,W,Fox Crossing,WI,True,other,0,False
5190,2019-11-15,shot,gun,33,M,B,Charlotte,NC,False,attack,0,False
5192,2019-11-15,shot,gun,37,M,O,Westborough,MA,False,other,0,False
5193,2019-11-15,shot,gun,27,M,B,Cleveland,OH,False,other,1,False
5188,2019-11-16,shot,unknown weapon,37,M,O,Lake Elsinore,CA,False,other,0,False
5189,2019-11-16,shot,gun,27,M,W,Mesa,AZ,False,attack,0,False
5196,2019-11-16,shot,unarmed,41,M,W,Alliance,OH,False,attack,1,False
5194,2019-11-18,shot,gun,28,M,B,Franklin County,WA,False,attack,1,False
5198,2019-11-19,shot,gun,37,M,W,Horn Lake,MS,False,other,0,False
5202,2019-11-19,shot,gun,34,M,W,San Bernardino,CA,False,attack,0,False
5483,2019-11-19,shot,gun,32,M,B,Des Plaines,IL,False,attack,0,False
5205,2019-11-19,shot and Tasered,knife,50,M,H,Preston,ID,True,other,0,False
5206,2019-11-20,shot,knife,55,M,W,Dahlonega,GA,False,other,0,False
5207,2019-11-20,shot,gun,51,M,W,Hampton,GA,False,attack,0,False
5263,2019-11-20,shot,gun,42,F,W,Los Angeles,CA,False,other,0,False
5224,2019-11-22,shot,vehicle,36,M,W,Black Diamond,WA,False,attack,0,False
5225,2019-11-22,shot,gun,37,M,B,Elizabethtown,NC,False,attack,0,False
5209,2019-11-23,shot,gun,28,M,B,Chester,SC,False,attack,1,True
5210,2019-11-23,shot,toy weapon,24,M,H,Pueblo,CO,False,attack,0,False
5211,2019-11-24,shot,gun,34,M,W,Gaines Township,MI,False,attack,0,False
5223,2019-11-25,shot,vehicle and machete,22,M,B,Los Angeles,CA,False,attack,1,True
5244,2019-11-25,shot,gun,42,M,W,Great Falls,MT,False,other,0,False
5243,2019-11-26,shot,ice pick,48,M,W,Sparks,MD,True,attack,1,True
5245,2019-11-26,shot,gun,51,M,W,Greeneville,TN,False,attack,0,True
5484,2019-11-27,shot,sword,40,M,B,Mansfield,OH,False,other,0,False
5238,2019-11-28,shot,gun,34,M,W,Barton County,MO,False,other,1,False
5240,2019-11-28,shot,gun,30,M,B,Tampa,FL,False,attack,1,False
5485,2019-11-28,shot,gun and vehicle,31,M,W,Jim Thorpe,PA,False,attack,1,False
5237,2019-11-29,shot,gun,46,M,O,Lewes,DE,True,attack,0,False
5239,2019-11-29,shot,gun,60,M,W,Lakeland,FL,True,attack,0,False
5241,2019-11-29,shot,gun,40,M,W,Watkins,CO,False,attack,1,False
5242,2019-11-29,shot,undetermined,37,M,W,Eatonville,WA,False,other,1,False
5234,2019-11-30,shot,unarmed,40,M,H,Eugene,OR,False,attack,0,False
5229,2019-12-01,shot,gun,68,M,B,Morrow,GA,False,attack,0,False
5232,2019-12-01,shot,knife,60,M,W,Concord,CA,True,attack,0,True
5233,2019-12-01,shot,gun and vehicle,16,M,H,Fort Pierce,FL,False,attack,1,False
5235,2019-12-01,shot,vehicle,25,M,W,Plant City,FL,False,attack,1,False
5384,2019-12-01,shot and Tasered,"car, knife and mace",20,M,W,Hanover Township,PA,False,attack,1,False
5230,2019-12-02,shot,gun,21,M,B,Daytona Beach,FL,False,attack,1,True
5249,2019-12-02,shot,unarmed,28,M,B,Temple,TX,False,undetermined,0,False
5388,2019-12-02,shot,gun,18,M,N,Mesa,AZ,False,attack,0,False
5247,2019-12-03,shot,gun,37,M,W,Ada,OK,False,attack,0,False
5250,2019-12-03,shot,gun,26,M,B,Kansas City,MO,False,other,0,False
5257,2019-12-03,shot,gun,31,M,B,Syracuse,NY,False,attack,0,True
5255,2019-12-05,shot,gun,58,M,B,Avon,CO,False,attack,1,False
5256,2019-12-05,shot,vehicle,31,M,B,Marshall,TX,False,attack,1,False
5260,2019-12-05,shot,gun,41,M,B,Miramar,FL,False,attack,1,False
5261,2019-12-05,shot,gun,41,M,B,Miramar,FL,False,attack,1,False
5390,2019-12-05,shot,gun,41,M,W,San Bernardino,CA,False,other,1,False
5254,2019-12-06,shot,gun,17,M,B,Bentonville,AR,False,other,0,False
5253,2019-12-07,shot,gun,35,M,W,Fayetteville,AR,False,attack,0,False
5264,2019-12-07,shot,gun,65,M,W,Nokomis,FL,True,attack,0,False
5251,2019-12-08,shot,knife,51,M,W,Portland,OR,True,other,0,False
5262,2019-12-09,shot,gun,47,M,B,St. Helena Parish,LA,False,other,0,False
5266,2019-12-10,shot,baseball bat,42,M,H,Hesperia,CA,False,attack,0,False
5270,2019-12-10,shot,gun,23,M,B,Beloit,WI,False,other,1,False
5271,2019-12-10,shot,gun,50,F,B,Jersey City,NJ,False,attack,0,False
5272,2019-12-10,shot,gun,47,M,B,Jersey City,NJ,False,attack,0,False
5392,2019-12-10,shot,gun,66,M,W,Semmes,AL,True,attack,0,False
5268,2019-12-11,shot,gun,68,M,W,Nelson Township,PA,True,attack,0,False
5393,2019-12-11,shot,unarmed,31,M,W,League City,TX,False,attack,0,False
5280,2019-12-12,shot,gun,24,M,B,St. Louis,MO,False,other,1,False
5281,2019-12-12,shot,knife,30,M,W,Washita County,OK,False,attack,1,False
5282,2019-12-12,shot,gun,34,M,B,Anaheim,CA,False,other,0,True
5284,2019-12-12,shot,gun,23,M,W,Ozark,AL,True,attack,0,False
5286,2019-12-12,shot,toy weapon,43,M,W,Renton,WA,False,other,0,False
5297,2019-12-12,shot,knife,22,M,B,Tampa,FL,False,attack,0,False
5283,2019-12-12,shot and Tasered,knife,43,M,O,Orange,CA,True,other,0,True
5273,2019-12-14,shot,gun and car,22,M,B,Jacksonville,FL,False,attack,1,True
5277,2019-12-14,shot,gun,42,M,W,Tucson,AZ,False,attack,0,False
5278,2019-12-14,shot,gun,65,M,B,Redford Township,MI,False,attack,0,False
5279,2019-12-14,shot,knife,18,M,H,Pasco,WA,False,attack,0,False
5274,2019-12-15,shot,gun,23,M,W,Milwaukee,WI,False,attack,1,False
5275,2019-12-15,shot,gun,52,M,A,Minneapolis,MN,False,attack,0,True
5276,2019-12-15,shot,gun,40,M,O,Akron,OH,True,other,1,False
5293,2019-12-15,shot,gun,27,M,H,Brownsville,TX,False,attack,0,False
5291,2019-12-16,shot,gun,34,M,O,Kalihi,HI,False,attack,1,False
5292,2019-12-16,shot,gun,25,M,H,Los Angeles,CA,False,attack,1,False
5296,2019-12-16,shot,undetermined,28,M,H,San Bernardino,CA,False,undetermined,1,False
5288,2019-12-17,shot,gun,37,M,W,Wilmington,NC,False,attack,0,False
5289,2019-12-17,shot,gun,27,M,W,Fort Walton Beach,FL,False,attack,1,False
5395,2019-12-17,shot,gun,41,M,W,Great Falls,MT,False,attack,1,False
5287,2019-12-18,shot,gun,29,M,W,Tulsa,OK,False,attack,0,False
5295,2019-12-19,shot,knife,29,M,W,Davis,CA,True,attack,0,True
5298,2019-12-19,shot,unknown weapon,47,M,W,Lakewood,CO,True,attack,0,False
5309,2019-12-19,shot,gun,28,M,B,Lenoir,NC,False,attack,1,False
5397,2019-12-19,shot,gun,38,M,W,Eustis,FL,False,attack,1,False
5306,2019-12-19,shot and Tasered,gun,21,M,B,Brentwood,NY,False,attack,1,False
5307,2019-12-20,shot,gun,44,M,W,Randolph County,IN,False,attack,0,False
5308,2019-12-20,shot,gun,61,M,B,Winston-Salem,NC,False,attack,0,False
5299,2019-12-20,shot and Tasered,Taser,25,M,B,Tempe,AZ,False,attack,0,False
5301,2019-12-21,shot,gun,40,M,W,Emery County,UT,False,attack,1,False
5303,2019-12-21,shot,shovel,26,M,W,Carroll County,GA,False,attack,1,False
5304,2019-12-21,shot,knife,57,M,W,Ithaca,NY,True,attack,0,False
5305,2019-12-21,shot,gun,57,M,W,Evansville,IN,True,other,0,False
5300,2019-12-22,shot,gun,24,M,B,Wilkinsburg,PA,False,attack,1,False
5302,2019-12-22,shot,gun,34,M,W,Redding,CA,False,attack,0,False
5327,2019-12-22,shot,unknown weapon,46,M,B,Hattiesburg,MS,False,other,1,False
5317,2019-12-23,shot,gun and vehicle,38,M,H,Phoenix,AZ,False,attack,1,False
5329,2019-12-23,shot,gun,24,M,W,Bryant,AR,True,attack,0,False
5398,2019-12-23,shot,gun,34,M,H,San Antonio,TX,False,other,1,False
5326,2019-12-24,shot,gun,65,M,W,Deltona,FL,True,attack,0,True
5331,2019-12-24,shot,gun,60,M,B,Oklahoma City,OK,False,attack,1,False
5399,2019-12-24,shot,gun,56,M,W,Springfield,MO,False,other,0,False
5328,2019-12-25,shot,toy weapon,59,F,W,Ocala,FL,True,attack,0,False
5330,2019-12-25,shot,vehicle,23,M,B,Atlanta,GA,False,attack,1,False
5325,2019-12-26,shot,gun,35,M,H,Auburndale,FL,True,attack,0,False
5323,2019-12-27,shot,gun,37,M,W,Linthicum,MD,True,attack,0,False
5324,2019-12-27,shot,undetermined,42,M,W,South Ogden,UT,False,undetermined,1,False
5320,2019-12-27,shot and Tasered,Taser,43,M,W,Newport News,VA,False,attack,0,False
5315,2019-12-28,shot,gun,52,M,W,Houston,TX,False,other,1,False
5316,2019-12-28,shot,unknown weapon,31,M,W,Elizabethton,TN,False,attack,0,False
5319,2019-12-28,shot,unknown weapon,27,M,H,Bakersfield,CA,False,attack,0,False
5321,2019-12-28,shot,knife,31,M,W,Lancaster,OH,True,attack,0,True
5400,2019-12-28,shot,knife,34,M,W,Clearlake Oaks,CA,False,attack,1,False
5311,2019-12-29,shot,gun,29,M,W,Rapid City,SD,True,attack,0,False
5313,2019-12-29,shot,chain,34,M,W,Juneau,AK,False,other,0,False
5318,2019-12-29,shot,knife,37,M,H,El Centro,CA,False,other,0,False
5312,2019-12-30,shot,gun,18,M,B,Houston,TX,False,attack,1,False
5402,2019-12-30,shot,vehicle,51,F,W,Wichita,KS,False,attack,1,False
5404,2019-12-30,shot,vehicle,25,M,W,Fulton,MO,False,attack,1,False
5332,2019-12-31,shot,knife,28,M,W,Globe,AZ,False,other,0,False
5333,2019-12-31,shot,vehicle,37,M,B,Chesterfield,MO,False,attack,1,False
5358,2019-12-31,shot,gun,23,M,B,Federal Way,WA,False,attack,0,False
5359,2019-12-31,shot,gun,57,M,B,Omaha,NE,False,attack,0,True
5374,2019-12-31,shot,gun,49,M,W,Cross Lanes,WV,False,attack,1,False
5344,2020-01-01,shot,gun,24,M,W,Richmond County,VA,False,other,0,False
5347,2020-01-01,shot,gun,29,M,W,Central Point,OR,True,attack,0,True
5403,2020-01-01,shot,knife,20,M,O,Denver,CO,False,attack,0,True
5342,2020-01-01,shot and Tasered,toy weapon,25,M,W,Grass Valley,CA,True,attack,0,False
5339,2020-01-02,shot,gun,26,M,W,Holt,MO,False,attack,1,False
5348,2020-01-02,shot,gun,69,M,W,Hillsboro,OR,True,attack,0,False
5349,2020-01-02,shot,vehicle,26,M,B,North Las Vegas,NV,False,attack,1,True
5350,2020-01-02,shot,gun,41,M,W,Murrieta,CA,False,attack,1,True
5405,2020-01-02,shot,gun,31,M,H,Chicago,IL,False,attack,1,False
5340,2020-01-02,shot and Tasered,knife,30,M,H,Ansonia,CT,False,attack,0,True
5341,2020-01-04,shot and Tasered,knife,25,M,B,Chicago,IL,False,other,0,False
5334,2020-01-05,shot,gun,57,M,W,Elkmont,AL,False,attack,0,False
5335,2020-01-05,shot,gun,17,M,B,Jacksonville,FL,False,attack,1,False
5336,2020-01-05,shot,knife,27,M,B,Milford,DE,True,other,0,False
5338,2020-01-05,shot,gun,30,M,H,Lubbock,TX,False,attack,1,False
5352,2020-01-05,shot,gun,18,M,B,Sparks,NV,True,other,1,False
5337,2020-01-05,shot and Tasered,knife,50,M,W,Oklahoma City,OK,False,other,0,False
5351,2020-01-06,shot,gun,21,M,W,Asheboro,NC,False,attack,1,False
5353,2020-01-06,shot,gun,28,M,H,Phoenix,AZ,False,attack,1,False
5354,2020-01-06,shot,gun,28,M,H,Albuquerque,NM,False,other,0,False
5355,2020-01-06,shot,gun,25,M,W,Aurora,CO,False,other,1,True
5356,2020-01-06,shot,toy weapon,33,M,A,Honolulu,HI,False,other,0,False
5357,2020-01-07,shot,gun,59,M,W,North Pole,AK,False,attack,0,False
5361,2020-01-08,shot,gun,34,M,W,Bismarck,MO,False,attack,0,False
5498,2020-01-08,shot,gun,27,M,O,Nipton,CA,True,attack,1,False
5362,2020-01-09,shot,gun,37,M,B,New York,NY,False,attack,1,True
5364,2020-01-09,shot,gun,30,M,W,Bismarck,ND,True,attack,0,False
5499,2020-01-09,shot,gun,41,M,W,Powatan Point,OH,False,other,1,False
5571,2020-01-09,shot,gun,47,M,B,Philadelphia,PA,True,attack,0,False
5360,2020-01-09,shot and Tasered,hammer,34,M,W,Semmes,AL,True,attack,0,False
5365,2020-01-10,shot,vehicle,24,M,H,Muscoy,CA,False,attack,1,False
5363,2020-01-10,shot and Tasered,unarmed,25,M,A,Spokane,WA,False,other,1,False
5366,2020-01-11,shot,unknown weapon,37,M,W,Glenwood Springs,CO,False,other,1,False
5501,2020-01-11,shot,gun,47,M,B,Bainbridge,GA,False,attack,0,False
5368,2020-01-12,shot,gun,47,M,W,Carthage,MO,False,attack,1,False
5370,2020-01-12,shot,gun,52,M,W,Lakewood,CO,False,other,0,False
5371,2020-01-13,shot,gun,29,M,B,Gary,IN,False,attack,0,False
5372,2020-01-13,shot,vehicle,45,M,W,San Antonio,TX,False,attack,0,False
5373,2020-01-14,shot,knife,51,M,H,The Villages,FL,False,attack,0,False
5378,2020-01-15,shot,knife,55,M,B,Cocoa,FL,False,attack,0,True
5379,2020-01-15,shot,gun,35,M,W,Missoula,MT,False,other,0,False
5382,2020-01-15,shot,gun,50,M,W,Fleetwood,NC,False,attack,0,False
5503,2020-01-15,shot,gun,31,M,W,Mulberry,FL,False,other,0,False
5375,2020-01-15,shot and Tasered,chair,47,M,B,Lawrenceville,GA,False,attack,0,False
5381,2020-01-16,shot,gun,66,M,W,Yerington,NV,False,other,0,False
5377,2020-01-16,shot and Tasered,knife,19,M,B,West Haven,CT,False,other,1,True
5376,2020-01-17,shot,undetermined,19,M,B,Powder Springs,GA,False,undetermined,1,False
5406,2020-01-19,shot,unknown weapon,43,M,W,Sebring,FL,False,undetermined,0,False
5386,2020-01-20,shot,gun,57,M,W,Waterbury,CT,False,attack,0,False
5389,2020-01-20,shot,gun,31,M,H,Fountain Valley,CA,False,other,1,False
5391,2020-01-20,shot,machete,41,M,W,Sedona,AZ,True,other,0,False
5394,2020-01-20,shot,gun,39,M,W,Lafayette,IN,False,other,0,False
5383,2020-01-21,shot,gun,24,M,W,Atkins,AR,False,attack,1,False
5407,2020-01-21,shot,gun,20,M,B,Jacksonville,FL,False,other,1,False
5408,2020-01-21,shot,gun,32,M,W,Fox Crossing,WI,False,other,0,False
5385,2020-01-21,shot and Tasered,meat cleaver,22,M,B,Denton,TX,True,attack,0,False
5387,2020-01-21,shot and Tasered,knife,60,M,A,Lacey,WA,False,attack,0,False
5432,2020-01-22,shot,knife,40,M,W,Arvada,CO,False,other,0,False
5570,2020-01-22,shot,undetermined,34,M,W,Moore,OK,False,other,1,False
5429,2020-01-23,shot,gun,22,M,B,Savannah,GA,False,other,1,False
5431,2020-01-23,shot,gun,26,M,W,Wasilla,AK,False,attack,1,False
5433,2020-01-23,shot,gun,29,M,B,St. Petersburg,FL,False,attack,1,False
5506,2020-01-23,shot,vehicle,32,M,B,Atlanta,GA,False,attack,1,False
5507,2020-01-23,shot,vehicle,32,M,B,Bloomingdale,NJ,False,attack,1,False
5427,2020-01-24,shot,gun,27,M,W,San Angelo,TX,False,attack,1,False
5428,2020-01-24,shot,gun,31,M,H,Oak Park,CA,False,attack,1,True
5436,2020-01-24,shot,gun,35,F,W,Coden,AL,True,attack,0,False
5425,2020-01-25,shot,gun,19,M,B,Aurora,CO,False,other,1,False
5426,2020-01-25,shot,gun,34,M,B,Columbus,OH,False,other,1,False
5424,2020-01-27,shot,vehicle,32,M,W,Chandler,AZ,False,attack,1,False
5434,2020-01-27,shot,unarmed,43,M,B,Temple Hills,MD,False,attack,0,False
5435,2020-01-27,shot,gun,22,M,B,Aiken,SC,False,attack,0,False
5505,2020-01-27,shot,gun,43,M,W,Lexington Park,MD,True,attack,0,False
5440,2020-01-28,shot,knife,27,M,W,Scottsdale,AZ,True,attack,0,False
5442,2020-01-28,shot,gun,39,M,H,Tuscson,AZ,False,attack,0,False
5569,2020-01-28,shot,vehicle,37,M,W,Shelby Gap,KY,False,attack,0,False
5441,2020-01-29,shot,unarmed,20,M,B,Graham,NC,False,attack,1,False
5500,2020-01-29,shot,gun,34,M,W,Deposit,NY,True,attack,0,False
5502,2020-01-29,shot,gun,32,M,W,Kasilof,AK,False,attack,1,False
5443,2020-01-30,shot,gun,41,M,W,Hockingport,OH,False,attack,0,False
5456,2020-01-30,shot,gun,15,M,B,Columbus,OH,False,attack,0,False
5457,2020-01-30,shot,toy weapon,52,M,B,Raleigh,NC,True,attack,1,True
5504,2020-01-30,shot,gun,29,M,B,Kansas City,MO,False,attack,1,False
5493,2020-02-01,shot,vehicle,53,M,B,Gulfport,MS,False,other,0,False
5497,2020-02-01,shot,gun,24,M,W,Spring Hill,FL,False,attack,0,False
5566,2020-02-01,shot,gun,41,M,B,Fort Myers,FL,False,attack,0,False
5495,2020-02-02,shot,gun,17,M,B,Wauwatosa,WI,False,attack,1,False
5496,2020-02-02,shot,vehicle and gun,44,M,W,Minot,ME,True,attack,1,False
5567,2020-02-02,shot,knife,63,M,O,Yuma,AZ,False,other,0,False
5494,2020-02-03,shot,gun,56,M,B,Millcreek,UT,False,other,0,False
5513,2020-02-04,shot,meat cleaver,23,M,B,Denton,TX,True,other,0,True
5516,2020-02-04,shot,gun,32,M,W,Allen,OK,False,attack,1,False
5563,2020-02-04,shot,machete,26,M,B,Home Garden,CA,True,attack,0,False
5564,2020-02-04,shot,knife,41,M,W,Ono,CA,True,other,1,False
5523,2020-02-05,shot,knife,56,M,W,Washoe,NV,False,other,0,False
5565,2020-02-05,shot,vehicle,33,M,H,Topeka,KS,False,attack,1,False
5512,2020-02-06,shot,gun,37,M,W,Port Charlotte,FL,False,attack,1,False
5514,2020-02-07,shot,toy weapon,41,M,W,Brookline,MA,True,attack,1,False
5524,2020-02-07,shot,knife,38,M,W,Sapulpa,OK,True,other,0,False
5562,2020-02-07,shot,gun,32,M,O,Kansas City,MO,False,attack,0,False
5518,2020-02-08,shot,gun,67,M,W,Vestavia Hills,AL,False,attack,0,False
5522,2020-02-08,shot,gun,46,M,W,Cuba,MO,False,attack,0,False
5517,2020-02-09,shot,gun,45,M,W,Kennewick,WA,False,attack,1,False
5519,2020-02-09,shot,knife,23,M,O,Orange County,FL,False,other,0,False
5520,2020-02-09,shot,knife,48,M,W,Saginaw,MI,False,attack,0,False
5521,2020-02-09,shot,gun,31,M,B,Chicago,IL,False,attack,1,False
5561,2020-02-09,shot,gun,47,M,W,Byron,GA,False,attack,0,False
5527,2020-02-10,shot,gun,40,M,B,Forrest City,AR,False,attack,0,False
5529,2020-02-10,shot,gun,40,M,W,Lafayette,LA,False,other,0,False
5530,2020-02-10,shot,gun,34,M,W,Albertville,AL,False,attack,1,True
5525,2020-02-12,shot,gun,51,M,N,Virginia Beach,VA,False,attack,0,False
5526,2020-02-12,shot,gun,33,M,W,Baltimore,MD,False,attack,0,False
5528,2020-02-13,shot,scissors,25,M,N,Dickinson,ND,False,attack,0,False
5538,2020-02-13,shot,undetermined,42,M,W,Bossier City,LA,False,other,0,True
5546,2020-02-13,shot,gun,41,M,W,Salt Lake City,UT,False,other,1,False
5549,2020-02-13,shot,gun,19,M,H,Amarillo,TX,False,attack,0,False
5550,2020-02-13,shot,undetermined,37,M,H,Sparks,NV,False,undetermined,0,False
5535,2020-02-14,shot,gun,21,M,H,Silverton,OR,False,other,0,True
5539,2020-02-14,shot,gun,63,M,W,Commerce City,CO,True,other,1,False
5547,2020-02-14,shot,knife,37,M,H,Rialto,CA,False,other,0,False
5548,2020-02-14,shot,gun,58,M,W,Polkton,NC,False,attack,1,False
5536,2020-02-15,shot,gun,16,M,A,Anchorage,AK,False,attack,0,False
5532,2020-02-16,shot,vehicle,31,M,W,Newbury,MA,False,attack,1,False
5533,2020-02-16,shot,gun,33,M,B,Long Beach,CA,False,attack,1,False
5545,2020-02-16,shot,gun,40,M,H,Poinciana,FL,False,attack,1,False
5575,2020-02-16,shot,gun,34,M,W,Harrison County,IN,False,attack,1,False
5534,2020-02-17,shot,gun,29,M,W,Greeneville,TN,False,attack,0,False
5560,2020-02-17,shot,gun,27,M,N,Pinetop,AZ,False,attack,0,False
5531,2020-02-18,shot,gun,23,M,B,Orlando,FL,False,other,1,False
5542,2020-02-19,shot,gun,38,M,H,Red Bluff,CA,False,attack,0,False
5556,2020-02-20,shot,gun,17,M,B,Columbus,OH,False,attack,0,False
5557,2020-02-20,shot,gun,75,M,W,DeKalb County,GA,False,other,0,False
5554,2020-02-21,shot,gun,26,M,O,Lake Lanier,GA,False,attack,1,False
5555,2020-02-21,shot,sharp object,40,M,H,Arvada,CO,False,other,0,False
5558,2020-02-21,shot,gun,37,M,O,Old Mines,MO,True,other,0,False
5559,2020-02-21,shot,unarmed,30,F,O,Phoenix,AZ,False,attack,0,False
5553,2020-02-22,shot,gun,36,M,H,Deming,NM,False,attack,1,False
5551,2020-02-23,shot,gun,83,M,O,Jamestown,NC,False,attack,0,False
5552,2020-02-24,shot,gun,27,M,W,Milwaukee,WI,False,other,1,False
5574,2020-02-24,shot,gun,28,M,W,Arnold,NE,True,other,0,False
5576,2020-02-24,shot,unarmed,20,M,W,Floresville,TX,True,other,0,False
5573,2020-02-25,shot,gun,38,M,B,Tuscumbia,AL,False,attack,1,False
5589,2020-02-25,shot,gun,39,M,B,Shreveport,LA,False,attack,0,False
5590,2020-02-25,shot,vehicle,19,M,B,New York,NY,False,attack,1,False
